order_id,customer_name,customer_age,email,city,product,quantity,unit_price,total_revenue,payment_method,order_status,discount_percent,rating,order_date,delivery_days
930,Sneha,35,,,Mouse,3.0,4999.0,14997,Debit Card,pending,15,N/A,2023-10-09,3.0
931,Kiran,25,rahul@gmail.com,Delhi,Laptop,1.0,9999.0,9999,Cash,delivered,0,1,2023-11-07,2.0
932,Sara,25,priya@yahoo.com,Chennai,Headphones,3.0,4999.0,14997,Credit Card,Returned,0,4,2022-10-17,1.0
933,Anjali,,,Bangalore,Mobile,,1999.0,,UPI,Delivered,5,,2023-05-14,7.0
934,Anjali,25,,mumbai ,Monitor,5.0,1999.0,9995,Net Banking,Delivered,5,5,2023-10-09,
935,David,22,david@gmail.com,,Mouse,1.0,4999.0,4999,Debit Card,Pending,10,1,2022-09-18,2.0
936,John,35,priyagmail.com,Kolkata,Headphones,3.0,4999.0,14997,Debit Card,Delivered,10,,2022-01-31,7.0
937,Sneha,NA,mohit@yahoo.com,Kolkata,Mobile,3.0,14999.0,44997,Debit Card,pending,five,3,2023-10-30,5.0
938,Anjali,40,rahulgmail.com,Pune,Headphones,5.0,25999.0,129995,Cash,delivered,five,3,2022-04-16,-1.0
939,Kiran,,mohitgmail.com,Hyderabad,Tablet,5.0,1999.0,9995,credit card,Delivered,15,2,2022-11-23,1.0
940,Mohit,,,Mumbai,Laptop,5.0,9999.0,49995,Debit Card,Cancelled,15,N/A,2024-09-08,2.0
941,Rahul,35,,Hyderabad,Laptop,2.0,1999.0,3998,Credit Card,Cancelled,five,1,2023-01-02,
942,Mohit,45,sneha@gmail.com,Kolkata,Monitor,2.0,14999.0,29998,Debit Card,delivered,5,1,2022-12-03,7.0
943,Mohit,25,kiran@yahoo.com,Hyderabad,Mouse,,25999.0,0,UPI,Pending,5,1,2022-10-12,-1.0
944,Priya,40,mohit@gmail.com,Ahmedabad,Mobile,4.0,1999.0,7996,Net Banking,Cancelled,,4,2023-05-21,2.0
945,Anjali,22,kiran@gmail.com,Kolkata,Mobile,1.0,9999.0,9999,upi,Returned,0,5,2023-08-14,7.0
946,Mohit,25,anjali@gmail.com,Kolkata,Tablet,3.0,,,UPI,Cancelled,15,1,2022-02-10,7.0
947,Anjali,22,,Ahmedabad,Mouse,3.0,14999.0,44997,credit card,Delivered,10,5,2024-03-04,1.0
948,Sara,22,rahul@gmail.com,Pune,Mobile,2.0,1999.0,3998,Debit Card,Delivered,5,,2022-01-30,-1.0
949,Priya,22,john@gmail.com,Mumbai,Tablet,5.0,1999.0,9995,Credit Card,Cancelled,10,,2023-01-13,7.0
950,Priya,30,rahul@yahoo.com,Bangalore,Tablet,4.0,9999.0,39996,upi,Pending,,N/A,2024-03-21,5.0
951,Anjali,35,kiran@yahoo.com,Kolkata,Tablet,4.0,,,upi,pending,15,2,2023-10-15,1.0
952,Sneha,45,davidgmail.com,Delhi,Laptop,3.0,,,Cash,Delivered,5,1,2022-09-28,
953,Sara,35,anjali@gmail.com,Chennai,Mouse,4.0,14999.0,59996,Net Banking,delivered,,N/A,2022-08-10,3.0
954,Rahul,30,david@gmail.com,Chennai,Tablet,3.0,,unknown,Cash,Returned,,5,2024-02-18,2.0
955,Rahul,25,john@yahoo.com,DELHI,Tablet,4.0,4999.0,19996,upi,delivered,five,1,2024-03-09,2.0
956,Rahul,35,amit@yahoo.com,Kolkata,Laptop,1.0,,,Cash,pending,,4,2023-04-18,3.0
957,Sneha,25,sara@yahoo.com,Bangalore,Headphones,1.0,25999.0,25999,Net Banking,Returned,,3,2022-09-29,1.0
958,Mohit,25,amit@yahoo.com,Chennai,Tablet,3.0,9999.0,29997,Debit Card,Returned,5,5,2023-03-28,3.0
959,Sneha,,priya@gmail.com,Delhi,Mobile,5.0,14999.0,74995,Credit Card,Delivered,0,5,2023-06-27,3.0
960,Kiran,25,johngmail.com,Pune,Headphones,1.0,25999.0,25999,Cash,Delivered,5,,2022-09-02,-1.0
961,Sara,35,rahulgmail.com,DELHI,Tablet,,9999.0,unknown,credit card,delivered,10,,2024-06-19,1.0
962,Rahul,NA,johngmail.com,Hyderabad,Keyboard,2.0,25999.0,51998,Credit Card,Pending,5,3,2022-04-07,5.0
963,Rahul,,sara@gmail.com,Kolkata,Laptop,1.0,,unknown,Debit Card,pending,0,5,2022-05-26,3.0
964,Anjali,22,anjaligmail.com,Delhi,Laptop,4.0,25999.0,103996,upi,Delivered,,,2024-09-19,3.0
965,Priya,30,rahul@gmail.com,Kolkata,Mouse,2.0,25999.0,51998,credit card,Cancelled,15,4,2024-05-05,
966,Anjali,NA,,Mumbai,Mouse,5.0,9999.0,49995,UPI,Cancelled,five,3,2022-12-26,7.0
967,Rahul,25,john@gmail.com,Pune,Mouse,,25999.0,unknown,Debit Card,pending,5,3,2024-03-04,5.0
968,Priya,,saragmail.com,Chennai,Headphones,2.0,25999.0,51998,credit card,Delivered,10,,2022-02-01,
969,Sara,30,,Pune,Monitor,4.0,25999.0,103996,Cash,Cancelled,10,2,2023-07-12,1.0
970,Kiran,25,mohit@yahoo.com,Hyderabad,Tablet,5.0,,unknown,Credit Card,Delivered,15,,2023-08-17,2.0
971,John,40,kirangmail.com,Ahmedabad,Tablet,,4999.0,0,Credit Card,Cancelled,0,4,2023-04-23,1.0
972,John,25,amit@yahoo.com,Mumbai,Headphones,3.0,25999.0,77997,UPI,pending,0,1,2022-08-11,3.0
973,Rahul,30,,Chennai,Headphones,3.0,9999.0,29997,Net Banking,Delivered,10,2,2022-05-22,1.0
974,Priya,,mohit@yahoo.com,Kolkata,Tablet,3.0,4999.0,14997,Net Banking,Cancelled,5,5,2023-04-30,5.0
975,Rahul,30,,Pune,Monitor,3.0,25999.0,77997,Debit Card,Cancelled,10,1,2023-11-27,3.0
976,Priya,30,mohit@yahoo.com,Bangalore,Monitor,,14999.0,0,Cash,pending,10,5,2023-08-04,
977,Mohit,45,mohit@yahoo.com,Pune,Headphones,3.0,14999.0,44997,Credit Card,delivered,0,N/A,2023-12-31,5.0
978,Rahul,40,,mumbai ,Monitor,2.0,25999.0,51998,Net Banking,Cancelled,0,N/A,2022-04-01,-1.0
979,Amit,22,anjali@yahoo.com,Delhi,Laptop,2.0,14999.0,29998,UPI,pending,0,3,2023-02-07,7.0
980,Priya,NA,sara@gmail.com,mumbai ,Keyboard,3.0,25999.0,77997,Net Banking,pending,five,1,2022-04-10,
981,Rahul,NA,rahulgmail.com,Kolkata,Keyboard,5.0,4999.0,24995,UPI,pending,0,N/A,2022-07-29,5.0
982,Kiran,25,amitgmail.com,Delhi,Monitor,,4999.0,,Credit Card,Pending,5,1,2023-10-01,5.0
983,John,,amit@gmail.com,Pune,Headphones,5.0,14999.0,74995,Debit Card,Pending,,3,2022-01-26,-1.0
984,Amit,25,mohitgmail.com,Bangalore,Mobile,,14999.0,0,upi,pending,five,2,2023-09-20,2.0
985,John,35,anjali@yahoo.com,Kolkata,Keyboard,,,0,Credit Card,delivered,15,3,2023-06-08,
986,Mohit,25,anjali@yahoo.com,Bangalore,Laptop,4.0,14999.0,59996,UPI,Returned,0,5,2022-10-09,5.0
987,Amit,22,kiran@yahoo.com,Hyderabad,Mobile,5.0,9999.0,49995,Cash,pending,15,3,2022-01-12,1.0
988,David,35,sara@yahoo.com,Delhi,Mobile,3.0,25999.0,77997,credit card,Pending,10,,2022-06-12,
989,Mohit,30,,Delhi,Mouse,3.0,14999.0,44997,credit card,Returned,15,4,2023-07-31,7.0
990,Kiran,40,,mumbai ,Tablet,2.0,25999.0,51998,Net Banking,delivered,15,1,2023-11-06,1.0
991,Anjali,25,priya@yahoo.com,Hyderabad,Mouse,,4999.0,,Debit Card,pending,5,1,2022-01-31,2.0
992,Priya,25,,Mumbai,Mouse,4.0,14999.0,59996,credit card,Delivered,15,N/A,2024-01-16,3.0
993,Mohit,45,priya@yahoo.com,Bangalore,Keyboard,,1999.0,,Net Banking,delivered,5,2,2023-09-14,3.0
994,Mohit,35,snehagmail.com,,Mouse,4.0,,unknown,upi,Pending,0,5,2023-05-18,1.0
995,Sara,22,rahul@gmail.com,Pune,Monitor,,1999.0,,Net Banking,Delivered,10,2,2023-10-07,
996,Kiran,NA,snehagmail.com,Ahmedabad,Monitor,,,0,UPI,Cancelled,,5,2024-01-18,-1.0
997,Kiran,,mohit@gmail.com,Delhi,Mobile,1.0,14999.0,14999,upi,delivered,10,1,2022-05-22,1.0
998,John,45,amitgmail.com,Kolkata,Headphones,2.0,1999.0,3998,credit card,Cancelled,0,N/A,2023-05-26,-1.0
999,Mohit,35,,mumbai ,Laptop,3.0,1999.0,5997,Net Banking,pending,0,5,2022-06-11,5.0
1000,John,22,sara@yahoo.com,Chennai,Tablet,3.0,,,upi,Delivered,5,2,2024-08-17,7.0
